μ子数据
开始时间,19:03:09
20241215 19:13:30,0.65
20241215 19:13:30,14.91
20241215 19:13:30,15.18
20241215 19:13:30,0.21
20241215 19:13:30,2.42
20241215 19:13:30,13.06
20241215 19:13:30,1.27
20241215 19:13:30,10.38
20241215 19:13:30,0.94
20241215 19:13:30,3.37
20241215 19:13:30,1.66
20241215 19:13:30,0.13
20241215 19:13:30,2.27
20241215 19:13:31,3.22
20241215 19:13:31,1.64
20241215 19:13:31,0.24
20241215 19:13:31,3.16
20241215 19:13:31,0.82
20241215 19:13:31,0.18
20241215 19:13:31,1.35
20241215 19:13:31,1.13
20241215 19:13:31,5.08
20241215 19:13:31,3.1
20241215 19:13:31,1.03
20241215 19:13:31,0.11
20241215 19:13:31,1.03
20241215 19:13:31,3.22
20241215 19:13:31,13.25
20241215 19:13:31,0.37
20241215 19:13:31,0.24
20241215 19:13:31,1.26
20241215 19:13:31,0.54
20241215 19:13:32,3.16
20241215 19:13:32,7.41
20241215 19:13:32,10.66
20241215 19:13:32,1.01
20241215 19:13:32,0.66
20241215 19:13:32,2.2
20241215 19:13:32,0.66
20241215 19:13:32,1.33
20241215 19:13:32,3.69
20241215 19:13:32,13.43
20241215 19:13:32,0.55
20241215 19:13:32,1.61
20241215 19:13:32,5.42
20241215 19:13:32,1.28
20241215 19:13:32,1.43
20241215 19:13:32,0.43
20241215 19:13:33,2.47
20241215 19:13:33,2.55
20241215 19:13:33,0.84
20241215 19:13:33,0.42
20241215 19:13:33,1.64
20241215 19:13:33,1.11
20241215 19:13:33,6.23
20241215 19:13:33,3.09
20241215 19:13:33,0.25
20241215 19:13:33,2.08
20241215 19:13:33,0.97
20241215 19:13:33,1.32
20241215 19:13:33,0.21
20241215 19:13:33,2.65
20241215 19:13:33,0.36
20241215 19:13:33,5.01
20241215 19:13:33,1.56
20241215 19:13:33,4.46
20241215 19:13:33,5.27
20241215 19:13:33,0.72
20241215 19:13:33,1.98
20241215 19:13:33,1.77
20241215 19:13:34,2.64
20241215 19:13:34,2.4
20241215 19:13:34,5.16
20241215 19:13:34,2.39
20241215 19:13:34,5.28
20241215 19:13:34,1.26
20241215 19:13:34,1.72
20241215 19:13:34,6.74
20241215 19:13:34,2.39
20241215 19:13:34,0.85
20241215 19:13:34,2.13
20241215 19:13:34,5.56
20241215 19:13:34,5.85
20241215 19:13:34,2.24
20241215 19:13:34,1.76
20241215 19:13:35,0.95
20241215 19:13:35,0.67
20241215 19:13:35,1.49
20241215 19:13:35,2.48
20241215 19:13:35,2.01
20241215 19:13:35,0.49
20241215 19:13:35,0.6
20241215 19:13:35,5.18
20241215 19:13:35,0.3
20241215 19:13:35,4.35
20241215 19:13:35,0.33
20241215 19:13:35,7.96
20241215 19:13:35,7.9
20241215 19:13:35,0.3
20241215 19:13:35,2.26
20241215 19:13:36,2.95
20241215 19:13:36,0.87
20241215 19:13:36,4.66
20241215 19:13:36,2.42
20241215 19:13:36,2.79
20241215 19:13:36,4.14
20241215 19:13:36,0.99
20241215 19:13:36,0.33
20241215 19:13:36,0.42
20241215 19:13:36,1.61
20241215 19:13:36,3.03
20241215 19:13:36,0.92
20241215 19:13:36,0.19
20241215 19:13:36,1.27
20241215 19:13:37,3.83
20241215 19:13:37,3.59
20241215 19:13:37,2.73
20241215 19:13:37,0.65
20241215 19:13:37,1.13
20241215 19:13:37,7.55
20241215 19:13:37,2.17
20241215 19:13:37,2.85
20241215 19:13:37,0.55
20241215 19:13:37,0.55
20241215 19:13:37,1.91
20241215 19:13:37,0.46
20241215 19:13:37,6.76
20241215 19:13:37,8.63
20241215 19:13:37,0.95
20241215 19:13:37,3.83
20241215 19:13:37,0.15
20241215 19:13:37,0.1
20241215 19:13:37,0.72
20241215 19:13:37,1.65
20241215 19:13:37,1.02
20241215 19:13:37,3.23
20241215 19:13:37,0.85
20241215 19:13:37,1.16
20241215 19:13:38,1.24
20241215 19:13:38,3.47
20241215 19:13:38,0.46
20241215 19:13:38,1.25
20241215 19:13:38,0.24
20241215 19:13:38,2.72
20241215 19:13:38,1.82
20241215 19:13:38,3.65
20241215 19:13:38,5.03
20241215 19:13:38,2.31
20241215 19:13:38,3.83
20241215 19:13:38,0.29
20241215 19:13:38,13.3
20241215 19:13:38,4.64
20241215 19:13:38,3.11
20241215 19:13:38,1.49
20241215 19:13:38,1.46
20241215 19:13:39,2.77
20241215 19:13:39,1.71
20241215 19:13:39,1.69
20241215 19:13:39,1.09
20241215 19:13:39,0.78
20241215 19:13:39,1.19
20241215 19:13:39,5.94
20241215 19:13:39,1.41
20241215 19:13:39,0.28
20241215 19:13:39,0.42
20241215 19:13:40,0.45
20241215 19:13:40,5.36
20241215 19:13:40,0.69
20241215 19:13:40,2.53
20241215 19:13:40,1.88
20241215 19:13:40,2.18
20241215 19:13:40,4.2
20241215 19:13:40,0.8
20241215 19:13:40,1.14
20241215 19:13:40,2.67
20241215 19:13:40,0.99
20241215 19:13:40,2.41
20241215 19:13:40,5.45
20241215 19:13:40,8.47
20241215 19:13:40,8.25
20241215 19:13:40,1.4
20241215 19:13:40,2.81
20241215 19:13:40,4.7
20241215 19:13:41,4.71
20241215 19:13:41,2.11
20241215 19:13:41,2.31
20241215 19:13:41,2.3
20241215 19:13:41,1.53
20241215 19:13:41,1.94
20241215 19:13:41,0.26
20241215 19:13:41,6.05
20241215 19:13:41,0.8
20241215 19:13:41,5.64
20241215 19:13:41,0.42
20241215 19:13:41,0.4
20241215 19:13:41,5.91
20241215 19:13:41,0.41
20241215 19:13:41,5.2
20241215 19:13:41,0.33
20241215 19:13:41,0.72
20241215 19:13:41,0.74
20241215 19:13:41,4.35
20241215 19:13:42,1.73
20241215 19:13:42,4.88
20241215 19:13:42,0.14
20241215 19:13:42,0.14
20241215 19:13:42,0.73
20241215 19:13:42,1.94
20241215 19:13:42,0.56
20241215 19:13:42,5.83
20241215 19:13:42,6.1
20241215 19:13:42,1.09
20241215 19:13:42,2.72
20241215 19:13:42,3.26
20241215 19:13:43,4.78
20241215 19:13:43,0.36
20241215 19:13:43,0.8
20241215 19:13:43,1.57
20241215 19:13:43,0.15
20241215 19:13:43,5.85
20241215 19:13:43,2.29
20241215 19:13:43,7.94
20241215 19:13:43,0.51
20241215 19:13:43,1.88
20241215 19:13:43,4.26
20241215 19:13:43,1.99
20241215 19:13:43,3.42
20241215 19:13:43,0.19
20241215 19:13:43,0.14
20241215 19:13:43,0.25
20241215 19:13:43,2.23
20241215 19:13:43,2.54
20241215 19:13:43,4.95
20241215 19:13:43,5.89
20241215 19:13:43,7.35
20241215 19:13:43,3.24
20241215 19:13:43,3.53
20241215 19:13:43,1.52
20241215 19:13:44,3.05
20241215 19:13:44,1.69
20241215 19:13:44,4.03
20241215 19:13:44,4.77
20241215 19:13:44,0.88
20241215 19:13:44,0.37
20241215 19:13:44,0.14
20241215 19:13:44,0.63
20241215 19:13:44,0.34
20241215 19:13:44,6.87
20241215 19:13:44,1.8
20241215 19:13:44,4.28
20241215 19:13:44,4.86
20241215 19:13:44,0.88
20241215 19:13:44,1.68
20241215 19:13:44,0.63
20241215 19:13:44,1.26
20241215 19:13:44,0.63
20241215 19:13:45,3.85
20241215 19:13:45,1.38
20241215 19:13:45,9.8
20241215 19:13:45,2.62
20241215 19:13:45,0.39
20241215 19:13:45,5.06
20241215 19:13:45,1.02
20241215 19:13:45,0.46
20241215 19:13:45,0.41
20241215 19:13:45,0.69
20241215 19:13:45,1.9
20241215 19:13:45,6.4
20241215 19:13:45,2.17
20241215 19:13:45,6.6
20241215 19:13:45,5.77
20241215 19:13:45,0.19
20241215 19:13:45,5.45
20241215 19:13:46,6.26
20241215 19:13:46,2.23
20241215 19:13:46,3.75
20241215 19:13:46,4.84
20241215 19:13:46,3.47
20241215 19:13:46,1.65
20241215 19:13:46,4.24
20241215 19:13:46,0.9
20241215 19:13:46,0.67
20241215 19:13:46,1.03
20241215 19:13:46,0.25
20241215 19:13:46,0.67
20241215 19:13:46,8.36
20241215 19:13:46,1.77
20241215 19:13:47,1.32
20241215 19:13:47,8.44
20241215 19:13:47,3.13
20241215 19:13:47,7.17
20241215 19:13:47,1.45
20241215 19:13:47,0.79
20241215 19:13:47,0.55
20241215 19:13:47,1.41
20241215 19:13:47,2.05
20241215 19:13:47,0.18
20241215 19:13:47,0.8
20241215 19:13:47,1.26
20241215 19:13:47,4.01
20241215 19:13:47,2.98
20241215 19:13:47,2.05
20241215 19:13:47,1.91
20241215 19:13:47,2.63
20241215 19:13:47,1.69
20241215 19:13:47,0.61
20241215 19:13:47,1.07
20241215 19:13:48,3.68
20241215 19:13:48,5.59
20241215 19:13:48,2.79
20241215 19:13:48,0.12
20241215 19:13:48,1.14
20241215 19:13:48,0.63
20241215 19:13:48,0.43
20241215 19:13:48,3.25
20241215 19:13:48,1.42
20241215 19:13:48,8.55
20241215 19:13:48,0.32
20241215 19:13:48,2.4
20241215 19:13:48,1.73
20241215 19:13:48,1.69
20241215 19:13:48,5.17
20241215 19:13:48,0.12
20241215 19:13:48,0.74
20241215 19:13:48,1.54
20241215 19:13:48,0.35
20241215 19:13:48,3.93
20241215 19:13:48,3.9
20241215 19:13:48,0.26
20241215 19:13:48,7.79
20241215 19:13:48,0.74
20241215 19:13:48,0.98
20241215 19:13:49,0.17
20241215 19:13:49,7.61
20241215 19:13:49,0.71
20241215 19:13:49,1.57
20241215 19:13:49,0.77
20241215 19:13:49,0.89
20241215 19:13:49,1.47
20241215 19:13:49,0.4
20241215 19:13:49,0.45
20241215 19:13:49,4.58
20241215 19:13:49,6.44
20241215 19:13:49,1.4
20241215 19:13:49,3.54
20241215 19:13:49,1.12
20241215 19:13:49,1.55
20241215 19:13:49,0.39
20241215 19:13:49,4.11
20241215 19:13:49,0.93
20241215 19:13:49,0.59
20241215 19:13:50,1.28
20241215 19:13:50,0.26
20241215 19:13:50,3.94
20241215 19:13:50,0.67
20241215 19:13:50,4.36
20241215 19:13:50,1.49
20241215 19:13:50,0.1
20241215 19:13:50,0.59
20241215 19:13:50,0.48
20241215 19:13:50,1.55
20241215 19:13:50,0.27
20241215 19:13:50,0.66
20241215 19:13:50,1.86
20241215 19:13:50,1.27
20241215 19:13:50,0.14
20241215 19:13:50,4.35
20241215 19:13:50,6.18
20241215 19:13:50,4.6
20241215 19:13:51,3.95
20241215 19:13:51,1.83
20241215 19:13:51,1.73
20241215 19:13:51,0.28
20241215 19:13:51,0.7
20241215 19:13:51,0.86
20241215 19:13:51,1.38
20241215 19:13:51,2.74
20241215 19:13:51,5.71
20241215 19:13:51,1.83
20241215 19:13:51,0.28
20241215 19:13:51,2.64
20241215 19:13:51,0.28
20241215 19:13:51,1.59
20241215 19:13:51,0.23
20241215 19:13:52,3.77
20241215 19:13:52,1.75
20241215 19:13:52,1.71
20241215 19:13:52,0.6
20241215 19:13:52,1.98
20241215 19:13:52,3.39
20241215 19:13:52,1.83
20241215 19:13:52,0.4
20241215 19:13:52,1.26
20241215 19:13:52,1.53
20241215 19:13:52,4.15
20241215 19:13:52,0.19
20241215 19:13:52,1.06
20241215 19:13:52,0.2
20241215 19:13:52,1.4
20241215 19:13:52,4.97
20241215 19:13:52,1.21
20241215 19:13:52,0.21
20241215 19:13:53,1.68
20241215 19:13:53,2.28
20241215 19:13:53,2.61
20241215 19:13:53,0.81
20241215 19:13:53,0.24
20241215 19:13:53,3.33
20241215 19:13:53,0.4
20241215 19:13:53,0.42
20241215 19:13:53,0.81
20241215 19:13:53,2.1
20241215 19:13:53,0.33
20241215 19:13:53,2.27
20241215 19:13:54,3.59
20241215 19:13:54,2.76
20241215 19:13:54,7.85
20241215 19:13:54,2.53
20241215 19:13:54,0.84
20241215 19:13:54,0.54
20241215 19:13:54,1.57
20241215 19:13:54,0.12
20241215 19:13:54,0.64
20241215 19:13:54,6.54
20241215 19:13:54,0.34
20241215 19:13:54,1.51
20241215 19:13:54,0.9
20241215 19:13:54,0.51
20241215 19:13:54,0.7
20241215 19:13:54,1.78
20241215 19:13:54,0.72
20241215 19:13:54,2.18
20241215 19:13:54,1.65
20241215 19:13:54,1.4
20241215 19:13:54,2.18
20241215 19:13:54,1.96
20241215 19:13:54,3.27
20241215 19:13:54,0.62
20241215 19:13:54,0.73
20241215 19:13:55,0.68
20241215 19:13:55,1.89
20241215 19:13:55,8.2
20241215 19:13:55,3.19
20241215 19:13:55,0.3
20241215 19:13:55,0.8
20241215 19:13:55,2.19
20241215 19:13:55,0.39
20241215 19:13:55,17.81
20241215 19:13:55,4
20241215 19:13:55,3.25
20241215 19:13:55,1.55
20241215 19:13:55,2.06
20241215 19:13:55,2.15
20241215 19:13:55,1.5
20241215 19:13:55,0.14
20241215 19:13:55,0.45
20241215 19:13:55,7.49
20241215 19:13:56,3.9
20241215 19:13:56,1.05
20241215 19:13:56,0.2
20241215 19:13:56,1.39
20241215 19:13:56,3.22
20241215 19:13:56,1.48
20241215 19:13:56,0.99
20241215 19:13:56,7.73
20241215 19:13:56,14.36
20241215 19:13:56,8.03
20241215 19:13:56,12.1
20241215 19:13:56,0.95
20241215 19:13:56,5.36
20241215 19:13:56,0.66
20241215 19:13:57,0.3
20241215 19:13:57,1.71
20241215 19:13:57,0.99
20241215 19:13:57,4.33
20241215 19:13:57,0.83
20241215 19:13:57,3.76
20241215 19:13:57,1.22
20241215 19:13:57,0.72
20241215 19:13:57,3.96
20241215 19:13:57,1.58
20241215 19:13:57,0.69
20241215 19:13:57,4.45
20241215 19:13:57,3.43
20241215 19:13:57,1.48
20241215 19:13:57,0.63
20241215 19:13:57,5.8
20241215 19:13:57,3.85
20241215 19:13:57,4.1
20241215 19:13:57,0.59
20241215 19:13:57,0.63
20241215 19:13:58,1
20241215 19:13:58,2.01
20241215 19:13:58,1.07
20241215 19:13:58,1.82
20241215 19:13:58,4.77
20241215 19:13:58,5.15
20241215 19:13:58,1.84
20241215 19:13:58,3.21
20241215 19:13:58,5.6
20241215 19:13:58,2.31
20241215 19:13:58,2.04
20241215 19:13:58,2.72
20241215 19:13:58,3.65
20241215 19:13:58,6.73
20241215 19:13:58,1.51
20241215 19:13:58,0.61
20241215 19:13:58,1.59
20241215 19:13:58,2.01
20241215 19:13:58,3.04
20241215 19:13:58,1.73
20241215 19:13:58,0.55
20241215 19:13:59,3
20241215 19:13:59,1.48
20241215 19:13:59,4.38
20241215 19:13:59,1.31
20241215 19:13:59,4.99
20241215 19:13:59,6.78
20241215 19:13:59,1.98
20241215 19:13:59,1.14
20241215 19:13:59,0.99
20241215 19:13:59,4.28
20241215 19:13:59,9.57
20241215 19:13:59,4.57
20241215 19:13:59,1.02
20241215 19:13:59,0.57
20241215 19:13:59,0.31
20241215 19:13:59,1.59
20241215 19:13:59,3.18
20241215 19:13:59,2.42
20241215 19:13:59,7.71
20241215 19:13:59,0.36
20241215 19:13:59,2.83
20241215 19:13:59,1.11
20241215 19:14:00,3.59
20241215 19:14:00,3.13
20241215 19:14:00,2.27
20241215 19:14:00,2.04
20241215 19:14:00,2.4
20241215 19:14:00,5.65
20241215 19:14:00,1.47
20241215 19:14:00,2.82
20241215 19:14:00,3.09
20241215 19:14:00,0.56
20241215 19:14:00,1
20241215 19:14:00,0.58
20241215 19:14:00,1.34
20241215 19:14:00,0.28
20241215 19:14:00,0.87
20241215 19:14:00,3.28
20241215 19:14:01,0.87
20241215 19:14:01,3.02
20241215 19:14:01,0.94
20241215 19:14:01,0.78
20241215 19:14:01,5.15
20241215 19:14:01,2.61
20241215 19:14:01,0.66
20241215 19:14:01,1.87
20241215 19:14:01,3.93
20241215 19:14:01,1.52
20241215 19:14:01,3.28
20241215 19:14:01,1.38
20241215 19:14:01,6.5
20241215 19:14:01,2.59
20241215 19:14:01,3.48
20241215 19:14:01,1.17
20241215 19:14:01,6.27
20241215 19:14:01,1.96
20241215 19:14:01,0.59
20241215 19:14:01,0.72
20241215 19:14:02,1.24
20241215 19:14:02,0.55
20241215 19:14:02,2.22
20241215 19:14:02,1.51
20241215 19:14:02,0.13
20241215 19:14:02,1.92
20241215 19:14:02,0.66
20241215 19:14:02,7.36
20241215 19:14:02,2.28
20241215 19:14:02,1.72
20241215 19:14:02,0.36
20241215 19:14:02,1.46
20241215 19:14:02,0.67
20241215 19:14:02,0.54
20241215 19:14:02,1.18
20241215 19:14:02,1
20241215 19:14:03,0.55
20241215 19:14:03,0.21
20241215 19:14:03,0.23
20241215 19:14:03,2.08
20241215 19:14:03,1.19
20241215 19:14:03,1.02
20241215 19:14:03,0.28
20241215 19:14:03,1.99
20241215 19:14:03,0.13
20241215 19:14:03,1.27
20241215 19:14:03,12.3
20241215 19:14:03,0.32
20241215 19:14:03,0.85
20241215 19:14:03,0.26
20241215 19:14:03,5.24
20241215 19:14:03,2.87
20241215 19:14:03,0.1
20241215 19:14:03,9.82
20241215 19:14:03,1.93
20241215 19:14:03,1.93
20241215 19:14:03,2.02
20241215 19:14:04,3.15
20241215 19:14:04,1.49
20241215 19:14:04,0.56
20241215 19:14:04,7.07
20241215 19:14:04,1.31
20241215 19:14:04,2.34
20241215 19:14:04,2.6
20241215 19:14:04,1.76
20241215 19:14:04,0.31
20241215 19:14:04,1.53
20241215 19:14:04,4.36
20241215 19:14:04,0.84
20241215 19:14:04,1.25
20241215 19:14:04,11.48
20241215 19:14:04,2.35
20241215 19:14:05,2.16
20241215 19:14:05,1.99
20241215 19:14:05,3.66
20241215 19:14:05,3.03
20241215 19:14:05,0.81
20241215 19:14:05,1.79
20241215 19:14:05,4.86
20241215 19:14:05,0.13
20241215 19:14:05,0.34
20241215 19:14:05,3.75
20241215 19:14:05,6.3
20241215 19:14:05,0.58
20241215 19:14:05,0.77
20241215 19:14:05,1.01
20241215 19:14:06,0.97
20241215 19:14:06,0.52
20241215 19:14:06,3.75
20241215 19:14:06,5.98
20241215 19:14:06,8
20241215 19:14:06,4.72
20241215 19:14:06,0.82
20241215 19:14:06,0.24
20241215 19:14:06,3.5
20241215 19:14:06,0.6
20241215 19:14:06,5.81
20241215 19:14:06,1.07
20241215 19:14:06,1.47
20241215 19:14:07,3.13
20241215 19:14:07,1.44
20241215 19:14:07,0.13
20241215 19:14:07,4.13
20241215 19:14:07,0.63
20241215 19:14:07,1.22
20241215 19:14:07,0.64
20241215 19:14:07,0.69
20241215 19:14:07,2.48
20241215 19:14:07,0.72
20241215 19:14:07,2.34
20241215 19:14:07,0.3
20241215 19:14:07,2.22
20241215 19:14:07,0.37
20241215 19:14:07,1.36
20241215 19:14:07,0.16
20241215 19:14:07,0.15
20241215 19:14:07,2.04
20241215 19:14:07,0.44
20241215 19:14:07,2.37
20241215 19:14:07,0.55
20241215 19:14:07,1.12
20241215 19:14:07,1.62
20241215 19:14:07,2.42
20241215 19:14:07,0.66
20241215 19:14:07,2.7
20241215 19:14:07,3.34
20241215 19:14:08,0.38
20241215 19:14:08,0.87
20241215 19:14:08,1.11
20241215 19:14:08,3.22
20241215 19:14:08,0.19
20241215 19:14:08,1.11
20241215 19:14:08,1.96
20241215 19:14:08,2.51
20241215 19:14:08,3.06
20241215 19:14:08,0.88
20241215 19:14:08,0.5
20241215 19:14:08,2.23
20241215 19:14:09,0.4
20241215 19:14:09,0.98
20241215 19:14:09,1.24
20241215 19:14:09,0.36
20241215 19:14:09,3.19
20241215 19:14:09,5.46
20241215 19:14:09,3.32
20241215 19:14:09,1.21
20241215 19:14:09,4.63
20241215 19:14:09,1.79
20241215 19:14:09,1
20241215 19:14:09,0.43
20241215 19:14:10,0.98
20241215 19:14:10,0.24
20241215 19:14:10,0.44
20241215 19:14:10,0.82
20241215 19:14:10,1.34
20241215 19:14:10,1.29
20241215 19:14:10,1.45
20241215 19:14:10,10.9
20241215 19:14:10,4.84
20241215 19:14:10,0.45
20241215 19:14:10,1.17
20241215 19:14:10,7.56
20241215 19:14:10,0.33
20241215 19:14:10,2.29
20241215 19:14:10,1.46
20241215 19:14:10,1.84
20241215 19:14:10,6.73
20241215 19:14:10,1.01
20241215 19:14:11,3.95
20241215 19:14:11,1.27
20241215 19:14:11,1.96
20241215 19:14:11,3.26
20241215 19:14:11,1.79
20241215 19:14:11,1.85
20241215 19:14:11,3.9
20241215 19:14:11,0.17
20241215 19:14:11,0.96
20241215 19:14:11,7.29
20241215 19:14:11,8.17
20241215 19:14:11,2.77
20241215 19:14:11,3.06
20241215 19:14:11,1.99
20241215 19:14:11,0.97
20241215 19:14:11,1.17
20241215 19:14:11,0.38
20241215 19:14:11,1.16
20241215 19:14:12,1.7
20241215 19:14:12,3.21
20241215 19:14:12,0.69
20241215 19:14:12,3.59
20241215 19:14:12,0.49
20241215 19:14:12,0.32
20241215 19:14:12,0.93
20241215 19:14:12,3.13
20241215 19:14:12,0.87
20241215 19:14:12,1.62
20241215 19:14:12,0.57
20241215 19:14:12,0.92
20241215 19:14:12,1.32
20241215 19:14:13,6.29
20241215 19:14:13,0.71
20241215 19:14:13,1.37
20241215 19:14:13,1.38
20241215 19:14:13,2.55
20241215 19:14:13,1.15
20241215 19:14:13,2.35
20241215 19:14:13,4.81
20241215 19:14:13,1.04
20241215 19:14:13,0.95
20241215 19:14:13,3.48
20241215 19:14:13,1.51
20241215 19:14:13,1.6
20241215 19:14:13,1.07
20241215 19:14:13,0.73
20241215 19:14:13,2.12
20241215 19:14:13,0.38
20241215 19:14:13,0.95
20241215 19:14:13,0.63
20241215 19:14:13,1.48
20241215 19:14:13,9.08
20241215 19:14:14,1.58
20241215 19:14:14,0.47
20241215 19:14:14,0.74
20241215 19:14:14,1.97
20241215 19:14:14,3.64
20241215 19:14:14,1.91
20241215 19:14:14,0.19
20241215 19:14:14,2.13
20241215 19:14:14,4.74
20241215 19:14:14,9.1
20241215 19:14:14,1.56
20241215 19:14:14,2.24
20241215 19:14:14,2.24
20241215 19:14:14,1.88
20241215 19:14:14,0.37
20241215 19:14:14,1.12
20241215 19:14:15,0.85
20241215 19:14:15,1.28
20241215 19:14:15,7.02
20241215 19:14:15,14.03
20241215 19:14:15,0.52
20241215 19:14:15,2.67
20241215 19:14:15,2.17
20241215 19:14:15,1.05
20241215 19:14:15,1.9
20241215 19:14:15,1.24
20241215 19:14:15,0.52
20241215 19:14:15,1.36
20241215 19:14:15,1.46
20241215 19:14:15,2.34
20241215 19:14:15,1.04
20241215 19:14:16,2.93
20241215 19:14:16,0.36
20241215 19:14:16,0.3
20241215 19:14:16,0.69
20241215 19:14:16,4.25
20241215 19:14:16,1.57
20241215 19:14:16,3.64
20241215 19:14:16,2.26
20241215 19:14:16,2.13
20241215 19:14:16,1.04
20241215 19:14:16,0.33
20241215 19:14:16,2.25
20241215 19:14:16,2.01
20241215 19:14:17,0.93
20241215 19:14:17,1.82
20241215 19:14:17,4.1
20241215 19:14:17,3.95
20241215 19:14:17,1.47
20241215 19:14:17,9.4
20241215 19:14:17,0.66
20241215 19:14:17,4.7
20241215 19:14:17,3.6
20241215 19:14:17,0.18
20241215 19:14:17,2.11
20241215 19:14:17,0.67
20241215 19:14:17,2.53
20241215 19:14:17,4.7
20241215 19:14:17,0.21
20241215 19:14:18,1.98
20241215 19:14:18,1.29
20241215 19:14:18,1.6
20241215 19:14:18,1.37
20241215 19:14:18,3.16
20241215 19:14:18,0.31
20241215 19:14:18,3.38
20241215 19:14:18,2
20241215 19:14:18,3.95
20241215 19:14:18,0.83
20241215 19:14:18,2.09
20241215 19:14:18,4.22
20241215 19:14:18,3.99
20241215 19:14:18,0.11
20241215 19:14:18,0.45
20241215 19:14:18,4.58
20241215 19:14:18,1.74
20241215 19:14:19,1.66
20241215 19:14:19,5.46
20241215 19:14:19,1.53
20241215 19:14:19,1.98
20241215 19:14:19,2.83
20241215 19:14:19,3.05
20241215 19:14:19,1.74
20241215 19:14:19,5.62
20241215 19:14:19,0.8
20241215 19:14:19,0.21
20241215 19:14:19,0.41
20241215 19:14:19,1.03
20241215 19:14:19,0.55
20241215 19:14:19,3.11
20241215 19:14:19,3.69
20241215 19:14:19,0.78
20241215 19:14:19,4.95
20241215 19:14:19,1.74
20241215 19:14:20,3.66
20241215 19:14:20,2.04
20241215 19:14:20,7.39
20241215 19:14:20,0.57
20241215 19:14:20,0.35
20241215 19:14:20,3.93
20241215 19:14:20,8.78
20241215 19:14:20,2.32
20241215 19:14:20,0.63
20241215 19:14:20,1.48
20241215 19:14:20,0.1
20241215 19:14:20,0.22
20241215 19:14:20,8.9
20241215 19:14:20,6.09
20241215 19:14:20,0.48
20241215 19:14:20,2.95
20241215 19:14:20,0.33
20241215 19:14:21,2.31
20241215 19:14:21,1.59
20241215 19:14:21,1.74
20241215 19:14:21,1.3
20241215 19:14:21,2.54
20241215 19:14:21,1.66
20241215 19:14:21,4.33
20241215 19:14:21,1.93
20241215 19:14:21,0.4
20241215 19:14:21,0.82
20241215 19:14:21,3
20241215 19:14:21,2.74
20241215 19:14:21,0.29
20241215 19:14:21,8.47
20241215 19:14:21,0.44
20241215 19:14:21,5.36
20241215 19:14:21,5.08
20241215 19:14:21,2.06
20241215 19:14:22,3.53
20241215 19:14:22,2.1
20241215 19:14:22,0.23
20241215 19:14:22,3.37
20241215 19:14:22,6.32
20241215 19:14:22,2.56
20241215 19:14:22,1.03
20241215 19:14:22,0.42
20241215 19:14:22,0.27
20241215 19:14:22,0.36
20241215 19:14:22,4.98
20241215 19:14:22,0.71
20241215 19:14:22,1.07
20241215 19:14:22,1.63
20241215 19:14:22,5.33
20241215 19:14:22,1.72
20241215 19:14:22,0.67
20241215 19:14:23,0.84
20241215 19:14:23,2.83
20241215 19:14:23,1.13
20241215 19:14:23,1.05
20241215 19:14:23,3.9
20241215 19:14:23,4.94
20241215 19:14:23,4.07
20241215 19:14:23,4.07
20241215 19:14:23,5.07
20241215 19:14:23,1.41
20241215 19:14:23,0.1
20241215 19:14:23,4.96
20241215 19:14:23,3.06
20241215 19:14:23,0.41
20241215 19:14:23,4.61
20241215 19:14:23,1.04
20241215 19:14:23,1.23
20241215 19:14:23,0.53
20241215 19:14:23,5.27
20241215 19:14:23,6.77
20241215 19:14:24,2.22
20241215 19:14:24,1.53
20241215 19:14:24,1.14
20241215 19:14:24,1.67
20241215 19:14:24,0.4
20241215 19:14:24,4.65
20241215 19:14:24,3.14
20241215 19:14:24,3.76
20241215 19:14:24,0.6
20241215 19:14:24,5.49
20241215 19:14:24,0.92
20241215 19:14:24,0.14
20241215 19:14:24,0.48
20241215 19:14:24,1.24
20241215 19:14:24,3.55
20241215 19:14:24,2.13
20241215 19:14:24,1.26
20241215 19:14:24,1.21
20241215 19:14:24,1.43
20241215 19:14:24,2.65
20241215 19:14:24,2.51
20241215 19:14:24,5.69
20241215 19:14:24,2.15
20241215 19:14:24,0.66
20241215 19:14:25,3.11
20241215 19:14:25,3.43
20241215 19:14:25,4.6
20241215 19:14:25,2.2
20241215 19:14:25,1.63
20241215 19:14:25,2.01
