μ子数据
开始时间,19:01:39
20231105 19:12:35,3.09
20231105 19:12:35,6.66
20231105 19:12:35,1.88
20231105 19:12:35,1.08
20231105 19:12:35,3.82
20231105 19:12:35,6.43
20231105 19:12:35,1.03
20231105 19:12:35,1.23
20231105 19:12:35,0.24
20231105 19:12:35,0.52
20231105 19:12:35,0.64
20231105 19:12:35,2.6
20231105 19:12:35,2.12
20231105 19:12:35,0.13
20231105 19:12:35,1.61
20231105 19:12:36,4.03
20231105 19:12:36,0.16
20231105 19:12:36,4.06
20231105 19:12:36,4.7
20231105 19:12:36,0.57
20231105 19:12:36,0.93
20231105 19:12:36,0.35
20231105 19:12:36,0.25
20231105 19:12:36,1.18
20231105 19:12:36,0.51
20231105 19:12:36,5.9
20231105 19:12:36,0.54
20231105 19:12:36,1.89
20231105 19:12:37,0.29
20231105 19:12:37,0.98
20231105 19:12:37,4.91
20231105 19:12:37,6.81
20231105 19:12:37,8
20231105 19:12:37,1.06
20231105 19:12:37,0.55
20231105 19:12:37,0.64
20231105 19:12:37,5.53
20231105 19:12:37,2.59
20231105 19:12:37,0.48
20231105 19:12:37,2.68
20231105 19:12:37,1.21
20231105 19:12:37,2.29
20231105 19:12:37,1.86
20231105 19:12:37,3.31
20231105 19:12:37,0.97
20231105 19:12:37,0.28
20231105 19:12:37,0.36
20231105 19:12:37,2.99
20231105 19:12:38,1.66
20231105 19:12:38,3.14
20231105 19:12:38,0.22
20231105 19:12:38,1.64
20231105 19:12:38,0.25
20231105 19:12:38,0.28
20231105 19:12:38,0.8
20231105 19:12:38,3.19
20231105 19:12:38,5.07
20231105 19:12:38,0.21
20231105 19:12:38,1.28
20231105 19:12:38,2.61
20231105 19:12:38,1.57
20231105 19:12:38,2.95
20231105 19:12:38,1.27
20231105 19:12:38,0.94
20231105 19:12:38,0.51
20231105 19:12:38,0.2
20231105 19:12:39,8.34
20231105 19:12:39,1.12
20231105 19:12:39,1.45
20231105 19:12:39,1.91
20231105 19:12:39,0.53
20231105 19:12:39,1.97
20231105 19:12:39,3.21
20231105 19:12:39,0.25
20231105 19:12:39,2.35
20231105 19:12:39,0.94
20231105 19:12:39,4.88
20231105 19:12:39,0.35
20231105 19:12:39,1.98
20231105 19:12:39,1.96
20231105 19:12:39,3.12
20231105 19:12:40,0.16
20231105 19:12:40,4.13
20231105 19:12:40,0.48
20231105 19:12:40,0.47
20231105 19:12:40,0.94
20231105 19:12:40,1.34
20231105 19:12:40,1.46
20231105 19:12:40,0.75
20231105 19:12:40,1.97
20231105 19:12:40,2.32
20231105 19:12:40,3.56
20231105 19:12:40,1.94
20231105 19:12:40,2.34
20231105 19:12:40,2.03
20231105 19:12:40,5.8
20231105 19:12:40,0.68
20231105 19:12:41,0.11
20231105 19:12:41,0.48
20231105 19:12:41,8.57
20231105 19:12:41,0.61
20231105 19:12:41,8.49
20231105 19:12:41,2.22
20231105 19:12:41,1.22
20231105 19:12:41,0.93
20231105 19:12:41,2.85
20231105 19:12:41,0.18
20231105 19:12:41,2.36
20231105 19:12:42,3.27
20231105 19:12:42,1.96
20231105 19:12:42,0.24
20231105 19:12:42,4.91
20231105 19:12:42,7.41
20231105 19:12:42,0.84
20231105 19:12:42,9.26
20231105 19:12:42,3.94
20231105 19:12:42,2.97
20231105 19:12:42,0.24
20231105 19:12:42,2.49
20231105 19:12:42,0.35
20231105 19:12:42,1.63
20231105 19:12:42,0.53
20231105 19:12:42,0.22
20231105 19:12:43,2.16
20231105 19:12:43,6.9
20231105 19:12:43,0.2
20231105 19:12:43,2.56
20231105 19:12:43,3.47
20231105 19:12:43,3.22
20231105 19:12:43,5.08
20231105 19:12:43,3.51
20231105 19:12:43,2.55
20231105 19:12:43,0.31
20231105 19:12:43,1.53
20231105 19:12:43,9.3
20231105 19:12:43,7.05
20231105 19:12:43,0.46
20231105 19:12:43,5.61
20231105 19:12:43,1.21
20231105 19:12:43,5.63
20231105 19:12:43,3.02
20231105 19:12:44,5.94
20231105 19:12:44,1.43
20231105 19:12:44,0.96
20231105 19:12:44,1.61
20231105 19:12:44,2.94
20231105 19:12:44,1.74
20231105 19:12:44,6.2
20231105 19:12:44,2.01
20231105 19:12:44,0.69
20231105 19:12:44,1.14
20231105 19:12:44,2.28
20231105 19:12:44,0.49
20231105 19:12:44,1.17
20231105 19:12:44,0.45
20231105 19:12:44,0.86
20231105 19:12:44,17.71
20231105 19:12:44,0.22
20231105 19:12:45,1.95
20231105 19:12:45,4.58
20231105 19:12:45,0.87
20231105 19:12:45,2.6
20231105 19:12:45,2.28
20231105 19:12:45,1.68
20231105 19:12:45,1.92
20231105 19:12:45,0.8
20231105 19:12:45,5.19
20231105 19:12:45,0.13
20231105 19:12:45,1.19
20231105 19:12:45,3.88
20231105 19:12:45,2.88
20231105 19:12:45,0.23
20231105 19:12:45,6.86
20231105 19:12:45,0.22
20231105 19:12:45,0.76
20231105 19:12:45,0.26
20231105 19:12:45,0.98
20231105 19:12:45,6.07
20231105 19:12:45,4.22
20231105 19:12:45,1.43
20231105 19:12:46,2.27
20231105 19:12:46,8.31
20231105 19:12:46,1.62
20231105 19:12:46,0.18
20231105 19:12:46,5.41
20231105 19:12:46,5.96
20231105 19:12:46,1.58
20231105 19:12:46,1.01
20231105 19:12:46,6.79
20231105 19:12:46,1.01
20231105 19:12:47,0.75
20231105 19:12:47,4.54
20231105 19:12:47,1.95
20231105 19:12:47,2.76
20231105 19:12:47,4.59
20231105 19:12:47,0.61
20231105 19:12:47,0.21
20231105 19:12:47,0.56
20231105 19:12:47,4.6
20231105 19:12:47,0.35
20231105 19:12:47,0.69
20231105 19:12:47,0.11
20231105 19:12:47,3.99
20231105 19:12:47,1.12
20231105 19:12:47,1.96
20231105 19:12:47,4.53
20231105 19:12:47,9.43
20231105 19:12:47,0.9
20231105 19:12:47,2.03
20231105 19:12:47,3.07
20231105 19:12:47,1.5
20231105 19:12:47,3.52
20231105 19:12:47,0.35
20231105 19:12:48,13.83
20231105 19:12:48,9.41
20231105 19:12:48,0.72
20231105 19:12:48,1.81
20231105 19:12:48,2.25
20231105 19:12:48,2.21
20231105 19:12:48,1.18
20231105 19:12:48,0.78
20231105 19:12:48,1.68
20231105 19:12:48,2.88
20231105 19:12:48,1.99
20231105 19:12:48,1.09
20231105 19:12:48,2.6
20231105 19:12:48,0.13
20231105 19:12:48,6.46
20231105 19:12:48,5.9
20231105 19:12:48,0.16
20231105 19:12:48,0.74
20231105 19:12:49,0.94
20231105 19:12:49,1.25
20231105 19:12:49,3.87
20231105 19:12:49,3.54
20231105 19:12:49,1.39
20231105 19:12:49,1.06
20231105 19:12:49,0.28
20231105 19:12:49,4.11
20231105 19:12:49,3.81
20231105 19:12:49,4.18
20231105 19:12:49,0.39
20231105 19:12:49,0.52
20231105 19:12:49,3.33
20231105 19:12:49,2.62
20231105 19:12:50,1.5
20231105 19:12:50,1.72
20231105 19:12:50,5.79
20231105 19:12:50,0.85
20231105 19:12:50,3.68
20231105 19:12:50,1.74
20231105 19:12:50,1.64
20231105 19:12:50,0.16
20231105 19:12:50,4.88
20231105 19:12:50,0.66
20231105 19:12:50,0.19
20231105 19:12:50,0.39
20231105 19:12:50,4.7
20231105 19:12:50,1.09
20231105 19:12:51,0.86
20231105 19:12:51,2.15
20231105 19:12:51,8.86
20231105 19:12:51,1.09
20231105 19:12:51,0.43
20231105 19:12:51,5.99
20231105 19:12:51,3.25
20231105 19:12:51,7.85
20231105 19:12:51,4.1
20231105 19:12:51,0.25
20231105 19:12:51,6.7
20231105 19:12:51,2.26
20231105 19:12:51,0.9
20231105 19:12:51,1.17
20231105 19:12:51,1.33
20231105 19:12:51,3.88
20231105 19:12:51,4.35
20231105 19:12:52,2.79
20231105 19:12:52,1.56
20231105 19:12:52,0.11
20231105 19:12:52,3.05
20231105 19:12:52,9.61
20231105 19:12:52,0.22
20231105 19:12:52,3.15
20231105 19:12:52,3.88
20231105 19:12:52,7.64
20231105 19:12:52,0.63
20231105 19:12:52,0.57
20231105 19:12:52,4.69
20231105 19:12:52,1.45
20231105 19:12:52,2.44
20231105 19:12:52,3.04
20231105 19:12:52,2.04
20231105 19:12:52,5.69
20231105 19:12:52,1.93
20231105 19:12:52,0.61
20231105 19:12:52,0.94
20231105 19:12:52,3.02
20231105 19:12:52,0.9
20231105 19:12:52,4.18
20231105 19:12:52,1.69
20231105 19:12:53,2.61
20231105 19:12:53,0.17
20231105 19:12:53,1.07
20231105 19:12:53,0.18
20231105 19:12:53,0.66
20231105 19:12:53,0.9
20231105 19:12:53,0.62
20231105 19:12:53,0.38
20231105 19:12:53,1.25
20231105 19:12:53,0.69
20231105 19:12:53,1.17
20231105 19:12:53,4.87
20231105 19:12:53,1.1
20231105 19:12:53,2.4
20231105 19:12:53,1.01
20231105 19:12:53,4.37
20231105 19:12:53,4.09
20231105 19:12:53,4.53
20231105 19:12:53,0.8
20231105 19:12:53,3.02
20231105 19:12:53,1.53
20231105 19:12:53,0.34
20231105 19:12:54,2.4
20231105 19:12:54,1.16
20231105 19:12:54,0.63
20231105 19:12:54,2.95
20231105 19:12:54,0.39
20231105 19:12:54,0.21
20231105 19:12:54,2.36
20231105 19:12:54,3.49
20231105 19:12:54,0.68
20231105 19:12:54,2.02
20231105 19:12:54,3.78
20231105 19:12:54,0.46
20231105 19:12:54,3.04
20231105 19:12:54,5.96
20231105 19:12:54,1.16
20231105 19:12:54,0.41
20231105 19:12:54,6.97
20231105 19:12:54,1.59
20231105 19:12:54,13.68
20231105 19:12:54,1.25
20231105 19:12:54,0.71
20231105 19:12:54,1.5
20231105 19:12:54,0.34
20231105 19:12:55,3.45
20231105 19:12:55,7.78
20231105 19:12:55,3.46
20231105 19:12:55,1.39
20231105 19:12:55,0.67
20231105 19:12:55,0.48
20231105 19:12:55,3.02
20231105 19:12:55,1.96
20231105 19:12:55,0.16
20231105 19:12:55,7.33
20231105 19:12:55,2.46
20231105 19:12:55,2.77
20231105 19:12:55,1.02
20231105 19:12:55,4.87
20231105 19:12:55,2.47
20231105 19:12:55,2.65
20231105 19:12:56,2.92
20231105 19:12:56,1.59
20231105 19:12:56,1.6
20231105 19:12:56,8.51
20231105 19:12:56,0.65
20231105 19:12:56,1
20231105 19:12:56,3.56
20231105 19:12:56,0.42
20231105 19:12:56,1.55
20231105 19:12:56,0.94
20231105 19:12:56,1.86
20231105 19:12:56,0.58
20231105 19:12:56,5.7
20231105 19:12:56,1
20231105 19:12:57,4.17
20231105 19:12:57,0.4
20231105 19:12:57,2.02
20231105 19:12:57,1.9
20231105 19:12:57,4.19
20231105 19:12:57,0.47
20231105 19:12:57,3.66
20231105 19:12:57,3.19
20231105 19:12:57,0.29
20231105 19:12:57,1.5
20231105 19:12:57,0.37
20231105 19:12:57,0.65
20231105 19:12:57,1.42
20231105 19:12:57,0.88
20231105 19:12:57,1.06
20231105 19:12:57,0.47
20231105 19:12:58,3.13
20231105 19:12:58,0.15
20231105 19:12:58,0.49
20231105 19:12:58,6.79
20231105 19:12:58,0.66
20231105 19:12:58,3.13
20231105 19:12:58,3.85
20231105 19:12:58,5.81
20231105 19:12:58,1.71
20231105 19:12:58,5.82
20231105 19:12:58,1.12
20231105 19:12:58,1.6
20231105 19:12:58,0.46
20231105 19:12:59,0.23
20231105 19:12:59,3.41
20231105 19:12:59,2.76
20231105 19:12:59,2.15
20231105 19:12:59,5.79
20231105 19:12:59,0.21
20231105 19:12:59,3.38
20231105 19:12:59,1.77
20231105 19:12:59,2.28
20231105 19:12:59,2.16
20231105 19:12:59,0.53
20231105 19:12:59,4.24
20231105 19:12:59,2.35
20231105 19:12:59,1.12
20231105 19:12:59,2.36
20231105 19:13:00,0.41
20231105 19:13:00,2.13
20231105 19:13:00,0.92
20231105 19:13:00,5.1
20231105 19:13:00,0.92
20231105 19:13:00,0.61
20231105 19:13:00,0.83
20231105 19:13:00,1.64
20231105 19:13:00,0.82
20231105 19:13:00,3.14
20231105 19:13:00,4.91
20231105 19:13:00,0.53
20231105 19:13:00,1.5
20231105 19:13:00,1.25
20231105 19:13:00,1.37
20231105 19:13:00,0.85
20231105 19:13:00,0.27
20231105 19:13:00,1.85
20231105 19:13:00,1.12
20231105 19:13:00,1.21
20231105 19:13:01,1.73
20231105 19:13:01,1.89
20231105 19:13:01,0.44
20231105 19:13:01,1.75
20231105 19:13:01,1.35
20231105 19:13:01,6.15
20231105 19:13:01,3.27
20231105 19:13:01,0.71
20231105 19:13:01,1.86
20231105 19:13:01,1.32
20231105 19:13:01,2.66
20231105 19:13:01,0.52
20231105 19:13:01,4.34
20231105 19:13:01,3.25
20231105 19:13:01,3.97
20231105 19:13:01,2.86
20231105 19:13:02,3.56
20231105 19:13:02,4.93
20231105 19:13:02,5.1
20231105 19:13:02,0.57
20231105 19:13:02,0.5
20231105 19:13:02,2.86
20231105 19:13:02,1.32
20231105 19:13:02,2.02
20231105 19:13:02,0.12
20231105 19:13:02,0.8
20231105 19:13:02,1.71
20231105 19:13:02,0.21
20231105 19:13:02,4.91
20231105 19:13:02,4.28
20231105 19:13:02,4.2
20231105 19:13:02,1.49
20231105 19:13:02,0.51
20231105 19:13:02,1.82
20231105 19:13:02,0.32
20231105 19:13:02,0.79
20231105 19:13:02,2.04
20231105 19:13:02,1.06
20231105 19:13:02,3.44
20231105 19:13:02,2.07
20231105 19:13:02,7.4
20231105 19:13:03,8.37
20231105 19:13:03,5.94
20231105 19:13:03,2.05
20231105 19:13:03,1.61
20231105 19:13:03,6.56
20231105 19:13:03,2.89
20231105 19:13:03,3.85
20231105 19:13:03,0.28
20231105 19:13:03,1.14
20231105 19:13:03,2.95
20231105 19:13:03,0.82
20231105 19:13:03,2.06
20231105 19:13:03,0.86
20231105 19:13:03,1.99
20231105 19:13:04,0.48
20231105 19:13:04,1.48
20231105 19:13:04,2.81
20231105 19:13:04,2.63
20231105 19:13:04,1.77
20231105 19:13:04,2.32
20231105 19:13:04,2.34
20231105 19:13:04,0.16
20231105 19:13:04,0.41
20231105 19:13:04,2.22
20231105 19:13:04,3.83
20231105 19:13:04,6.32
20231105 19:13:04,0.34
20231105 19:13:04,2.75
20231105 19:13:04,1.9
20231105 19:13:04,1.66
20231105 19:13:04,0.83
20231105 19:13:04,3.18
20231105 19:13:04,4.6
20231105 19:13:04,2.95
20231105 19:13:04,1.96
20231105 19:13:04,0.35
20231105 19:13:05,2.84
20231105 19:13:05,0.29
20231105 19:13:05,0.11
20231105 19:13:05,3.94
20231105 19:13:05,0.35
20231105 19:13:05,3.65
20231105 19:13:05,15.8
20231105 19:13:05,1.64
20231105 19:13:05,0.63
20231105 19:13:05,0.76
20231105 19:13:05,0.2
20231105 19:13:05,2.48
20231105 19:13:05,3.62
20231105 19:13:05,2.68
20231105 19:13:06,5.82
20231105 19:13:06,5.33
20231105 19:13:06,1.76
20231105 19:13:06,0.11
20231105 19:13:06,2.25
20231105 19:13:06,0.5
20231105 19:13:06,3.75
20231105 19:13:06,0.55
20231105 19:13:06,1.32
20231105 19:13:06,1.45
20231105 19:13:06,0.12
20231105 19:13:06,5.86
20231105 19:13:06,2.81
20231105 19:13:06,2.42
20231105 19:13:06,1.27
20231105 19:13:06,6.39
20231105 19:13:06,1.35
20231105 19:13:06,0.54
20231105 19:13:06,0.33
20231105 19:13:06,0.42
20231105 19:13:06,0.65
20231105 19:13:06,3.99
20231105 19:13:06,2.15
20231105 19:13:07,1.62
20231105 19:13:07,0.99
20231105 19:13:07,1.33
20231105 19:13:07,1.12
20231105 19:13:07,0.25
20231105 19:13:07,3.13
20231105 19:13:07,1.78
20231105 19:13:07,1.9
20231105 19:13:07,0.97
20231105 19:13:07,1.31
20231105 19:13:07,3.4
20231105 19:13:07,3.18
20231105 19:13:08,0.46
20231105 19:13:08,1.99
20231105 19:13:08,3.4
20231105 19:13:08,2.3
20231105 19:13:08,3.88
20231105 19:13:08,10.06
20231105 19:13:08,5.04
20231105 19:13:08,0.79
20231105 19:13:08,2.38
20231105 19:13:08,0.52
20231105 19:13:08,7.49
20231105 19:13:08,0.65
20231105 19:13:08,1.85
20231105 19:13:08,6.44
20231105 19:13:08,4.71
20231105 19:13:08,0.39
20231105 19:13:09,0.31
20231105 19:13:09,0.19
20231105 19:13:09,1.18
20231105 19:13:09,2.63
20231105 19:13:09,0.7
20231105 19:13:09,0.73
20231105 19:13:09,1.11
20231105 19:13:09,0.61
20231105 19:13:09,0.2
20231105 19:13:09,2.65
20231105 19:13:09,0.82
20231105 19:13:09,3.08
20231105 19:13:09,4.84
20231105 19:13:09,0.47
20231105 19:13:09,0.5
20231105 19:13:09,1.64
20231105 19:13:09,0.47
20231105 19:13:09,3.31
20231105 19:13:09,6.95
20231105 19:13:09,0.33
20231105 19:13:09,5.73
20231105 19:13:09,1.21
20231105 19:13:10,2.34
20231105 19:13:10,1.3
20231105 19:13:10,0.31
20231105 19:13:10,2.06
20231105 19:13:10,1.92
20231105 19:13:10,0.85
20231105 19:13:10,1.87
20231105 19:13:10,2.64
20231105 19:13:10,2.98
20231105 19:13:10,0.71
20231105 19:13:10,1.85
20231105 19:13:11,0.88
20231105 19:13:11,1.24
20231105 19:13:11,4.26
20231105 19:13:11,0.1
20231105 19:13:11,5.21
20231105 19:13:11,0.15
20231105 19:13:11,6.65
20231105 19:13:11,1
20231105 19:13:11,5.2
20231105 19:13:11,1.61
20231105 19:13:11,3.35
20231105 19:13:11,2.64
20231105 19:13:11,3.97
20231105 19:13:11,3.7
20231105 19:13:11,1.26
20231105 19:13:11,1.11
20231105 19:13:11,0.25
20231105 19:13:11,5.8
20231105 19:13:11,6.91
20231105 19:13:11,10.51
20231105 19:13:11,0.57
20231105 19:13:11,1.04
20231105 19:13:12,0.37
20231105 19:13:12,0.81
20231105 19:13:12,1.33
20231105 19:13:12,0.53
20231105 19:13:12,1.88
20231105 19:13:12,7.11
20231105 19:13:12,1.77
20231105 19:13:12,0.89
20231105 19:13:12,2.89
20231105 19:13:12,3.14
20231105 19:13:12,2.06
20231105 19:13:12,3.59
20231105 19:13:12,6.22
20231105 19:13:12,0.97
20231105 19:13:12,0.53
20231105 19:13:12,1.45
20231105 19:13:12,2.26
20231105 19:13:13,2.17
20231105 19:13:13,0.71
20231105 19:13:13,0.3
20231105 19:13:13,2.43
20231105 19:13:13,2.35
20231105 19:13:13,0.38
20231105 19:13:13,2.08
20231105 19:13:13,6.8
20231105 19:13:13,2.08
20231105 19:13:13,2.61
20231105 19:13:13,0.93
20231105 19:13:13,3.6
20231105 19:13:13,1.43
20231105 19:13:14,3.06
20231105 19:13:14,4.03
20231105 19:13:14,1.19
20231105 19:13:14,1.39
20231105 19:13:14,8.14
20231105 19:13:14,0.54
20231105 19:13:14,3.31
20231105 19:13:14,0.99
20231105 19:13:14,2.88
20231105 19:13:14,0.66
20231105 19:13:14,0.86
20231105 19:13:14,0.76
20231105 19:13:14,1.29
20231105 19:13:14,0.16
20231105 19:13:14,5.92
20231105 19:13:14,1.21
20231105 19:13:14,2.95
20231105 19:13:15,1.16
20231105 19:13:15,5.87
20231105 19:13:15,3.1
20231105 19:13:15,1.36
20231105 19:13:15,2.31
20231105 19:13:15,0.65
20231105 19:13:15,0.67
20231105 19:13:15,0.66
20231105 19:13:15,1.13
20231105 19:13:15,0.43
20231105 19:13:15,0.9
20231105 19:13:15,1.45
20231105 19:13:16,0.48
20231105 19:13:16,0.43
20231105 19:13:16,0.22
20231105 19:13:16,0.33
20231105 19:13:16,0.48
20231105 19:13:16,0.4
20231105 19:13:16,0.26
20231105 19:13:16,1.51
20231105 19:13:16,1.65
20231105 19:13:16,2.42
20231105 19:13:16,2.9
20231105 19:13:16,1.76
20231105 19:13:16,3.12
20231105 19:13:16,3.22
20231105 19:13:16,0.5
20231105 19:13:16,0.13
20231105 19:13:16,1.38
20231105 19:13:16,3.87
20231105 19:13:16,1.92
20231105 19:13:16,0.91
20231105 19:13:16,0.82
20231105 19:13:16,2.56
20231105 19:13:17,4.54
20231105 19:13:17,2.13
20231105 19:13:17,0.44
20231105 19:13:17,0.32
20231105 19:13:17,0.33
20231105 19:13:17,4.24
20231105 19:13:17,5.45
20231105 19:13:17,1.55
20231105 19:13:17,2.05
20231105 19:13:17,0.56
20231105 19:13:17,1.86
20231105 19:13:17,1.63
20231105 19:13:17,6.52
20231105 19:13:17,2.61
20231105 19:13:17,1.82
20231105 19:13:17,1.45
20231105 19:13:17,3.76
20231105 19:13:17,4.82
20231105 19:13:17,3.12
20231105 19:13:17,1.9
20231105 19:13:17,0.26
20231105 19:13:17,0.9
20231105 19:13:18,11.12
20231105 19:13:18,0.43
20231105 19:13:18,2.36
20231105 19:13:18,2.61
20231105 19:13:18,1.02
20231105 19:13:18,1.01
20231105 19:13:18,3.34
20231105 19:13:18,0.12
20231105 19:13:18,1.52
20231105 19:13:18,3.2
20231105 19:13:18,3.22
20231105 19:13:18,2
20231105 19:13:18,1.2
20231105 19:13:18,1.1
20231105 19:13:18,1.1
20231105 19:13:18,0.99
20231105 19:13:18,2.52
20231105 19:13:18,6.38
20231105 19:13:19,3.51
20231105 19:13:19,2.94
20231105 19:13:19,0.18
20231105 19:13:19,0.48
20231105 19:13:19,4.55
20231105 19:13:19,0.23
20231105 19:13:19,0.96
20231105 19:13:19,2.19
20231105 19:13:19,4.54
20231105 19:13:19,2.42
20231105 19:13:19,0.52
20231105 19:13:19,4.51
20231105 19:13:19,3.31
20231105 19:13:19,14.69
20231105 19:13:19,0.39
20231105 19:13:19,2.92
20231105 19:13:19,0.62
20231105 19:13:20,0.72
20231105 19:13:20,12.73
20231105 19:13:20,6.99
20231105 19:13:20,2.58
20231105 19:13:20,1.41
20231105 19:13:20,0.34
20231105 19:13:20,0.89
20231105 19:13:20,2.42
20231105 19:13:20,0.47
20231105 19:13:20,4.16
20231105 19:13:20,8.63
20231105 19:13:20,4.63
20231105 19:13:20,3.62
20231105 19:13:20,0.19
20231105 19:13:20,2.75
20231105 19:13:20,5.83
20231105 19:13:20,1.14
20231105 19:13:20,4.27
20231105 19:13:21,1.5
20231105 19:13:21,1.89
20231105 19:13:21,0.26
20231105 19:13:21,7.55
20231105 19:13:21,0.24
20231105 19:13:21,1.07
20231105 19:13:21,0.58
20231105 19:13:21,0.17
20231105 19:13:21,0.23
20231105 19:13:21,0.33
20231105 19:13:21,1.13
20231105 19:13:21,4.46
20231105 19:13:21,0.8
20231105 19:13:22,2.65
20231105 19:13:22,0.37
20231105 19:13:22,0.47
20231105 19:13:22,0.63
20231105 19:13:22,0.15
20231105 19:13:22,0.66
20231105 19:13:22,1.84
20231105 19:13:22,0.13
20231105 19:13:22,0.67
20231105 19:13:22,1.04
20231105 19:13:22,5.81
20231105 19:13:22,2.39
20231105 19:13:22,0.3
20231105 19:13:22,1.74
20231105 19:13:22,1.91
20231105 19:13:22,1.81
20231105 19:13:23,3.19
20231105 19:13:23,4.54
20231105 19:13:23,1.1
20231105 19:13:23,1.47
20231105 19:13:23,1.34
20231105 19:13:23,2.3
20231105 19:13:23,3.16
20231105 19:13:23,4.02
20231105 19:13:23,1.17
20231105 19:13:23,0.19
20231105 19:13:23,2.08
20231105 19:13:23,2.89
20231105 19:13:23,1.47
20231105 19:13:23,4.12
20231105 19:13:23,2.47
20231105 19:13:23,1.4
20231105 19:13:24,2.48
20231105 19:13:24,1.64
20231105 19:13:24,0.82
20231105 19:13:24,1.11
20231105 19:13:24,2.29
20231105 19:13:24,0.24
20231105 19:13:24,0.38
20231105 19:13:24,17.21
20231105 19:13:24,6.47
20231105 19:13:24,4.83
20231105 19:13:25,0.78
20231105 19:13:25,0.39
20231105 19:13:25,1.03
20231105 19:13:25,2.79
20231105 19:13:25,3.88
20231105 19:13:25,0.79
20231105 19:13:25,1.16
20231105 19:13:25,2.46
20231105 19:13:25,4.21
20231105 19:13:25,0.51
20231105 19:13:25,3.15
20231105 19:13:25,1.28
20231105 19:13:25,1.18
20231105 19:13:25,1.4
20231105 19:13:25,1.14
20231105 19:13:25,2.15
20231105 19:13:26,0.33
20231105 19:13:26,1.39
20231105 19:13:26,4.6
20231105 19:13:26,2.17
20231105 19:13:26,1.2
20231105 19:13:26,0.9
20231105 19:13:26,1.54
20231105 19:13:26,0.31
20231105 19:13:26,0.12
20231105 19:13:26,4.37
20231105 19:13:26,0.87
20231105 19:13:26,0.16
20231105 19:13:26,1.15
20231105 19:13:26,3.01
20231105 19:13:26,1.12
20231105 19:13:26,3.97
20231105 19:13:26,0.26
20231105 19:13:26,0.16
20231105 19:13:26,1.58
20231105 19:13:26,1.52
20231105 19:13:26,2.38
20231105 19:13:27,2.63
20231105 19:13:27,4.37
20231105 19:13:27,1.16
20231105 19:13:27,1.13
20231105 19:13:27,1.17
20231105 19:13:27,0.47
20231105 19:13:27,3.12
20231105 19:13:27,0.66
20231105 19:13:27,0.42
20231105 19:13:27,0.83
20231105 19:13:27,2.19
20231105 19:13:27,2.31
20231105 19:13:27,2.32
20231105 19:13:27,0.97
20231105 19:13:27,1.16
20231105 19:13:27,0.43
20231105 19:13:27,0.86
20231105 19:13:27,0.99
20231105 19:13:27,0.89
20231105 19:13:27,2.45
20231105 19:13:27,2.69
20231105 19:13:27,0.22
20231105 19:13:27,7.42
20231105 19:13:27,0.12
20231105 19:13:27,0.7
20231105 19:13:27,2.18
20231105 19:13:28,6.4
20231105 19:13:28,2.39
20231105 19:13:28,3.61
20231105 19:13:28,2.71
20231105 19:13:28,3.68
20231105 19:13:28,9.67
20231105 19:13:28,0.62
20231105 19:13:28,1.48
20231105 19:13:28,0.9
20231105 19:13:28,0.51
20231105 19:13:28,4.16
20231105 19:13:28,3.04
20231105 19:13:28,2.87
20231105 19:13:28,1
20231105 19:13:28,1.7
20231105 19:13:28,1.6
20231105 19:13:28,0.84
20231105 19:13:28,0.26
20231105 19:13:28,1.14
20231105 19:13:28,4.37
20231105 19:13:28,4.62
20231105 19:13:29,2.89
20231105 19:13:29,0.6
20231105 19:13:29,0.11
20231105 19:13:29,1.56
20231105 19:13:29,0.12
20231105 19:13:29,2.03
20231105 19:13:29,0.87
20231105 19:13:29,8.77
20231105 19:13:29,1.09
20231105 19:13:29,0.17
20231105 19:13:29,4.27
20231105 19:13:29,3.75
20231105 19:13:29,2.16
20231105 19:13:29,1.01
20231105 19:13:29,0.28
20231105 19:13:29,3.84
20231105 19:13:29,5.88
20231105 19:13:29,1.63
20231105 19:13:29,3.12
20231105 19:13:29,1.4
20231105 19:13:30,1.02
20231105 19:13:30,0.64
20231105 19:13:30,3.96
20231105 19:13:30,1.43
20231105 19:13:30,5.61
20231105 19:13:30,0.64
20231105 19:13:30,4.16
20231105 19:13:30,2.65
20231105 19:13:30,0.63
20231105 19:13:30,2.03
20231105 19:13:30,0.32
20231105 19:13:30,7.33
20231105 19:13:30,0.43
20231105 19:13:30,0.14
20231105 19:13:30,1.85
